summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details
5700348330,09880,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,66 STREET,0.261,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""66 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700494425,09330,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Queens|Manhattan|Bronx|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,55 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""55 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604987438,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700589424,09580,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,60 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""60 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700513390,09180,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,52 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""52 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605079049,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605085682,74400,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  174 STREET,0.214,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  174 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605168216,74480,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  176 STREET,0.286,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  176 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700533893,09880,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,66 STREET,0.261,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""66 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605085580,74400,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  174 STREET,0.214,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  174 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605028765,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700473264,09180,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,52 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""52 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604952606,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605102011,74480,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  176 STREET,0.286,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  176 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700477877,09880,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,66 STREET,0.261,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""66 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700351341,09430,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,57 STREET,0.087,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""57 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700598413,09380,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Queens|Manhattan|Bronx|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,56 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""56 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700444290,09430,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,57 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""57 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700483051,09330,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Queens|Manhattan|Bronx|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,55 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""55 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5605106053,74480,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  176 STREET,0.286,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  176 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700589084,09580,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,60 STREET,0.174,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""60 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700599417,09480,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,58 STREET,0.087,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""58 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700347593,09580,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,60 STREET,0.087,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""60 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5700621710,09880,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn,Brooklyn,Brooklyn,review,low,function_d,66 STREET,0.261,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""66 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604975953,74480,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST  176 STREET,0.286,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  176 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
5604971376,76850,,SB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx,Bronx,Bronx,review,low,function_d,WEST TREMONT AVENUE,0.485,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST TREMONT AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]"
