summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details,parsed_on_street,parsed_cross_street,name_valid_boroughs,intersection_valid_boroughs,review_suggested_borough,review_confidence,review_method
5605337531,15920,,SB White Plains Rd @,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRUCKNER BOULEVARD""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""BAY AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",WHITE PLAINS RD,,Bronx,,Bronx,medium,parsed_street_function_1n
5701013182,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605171768,73120,,EB W 178th St @ Fort,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WASHINGTON AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""RANDOLPH STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",W 178TH ST,FORT,Bronx,,Bronx,medium,parsed_street_function_1n
5700897672,49330,,NB Third Ave @ Westc,,0,,,exact_code_tuple_ranked,Queens|Manhattan|Bronx|Brooklyn|Staten Island,Queens|Brooklyn,Queens|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Queens"",""display_ok"":true,""street_names"":[""HESSLER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""HESTER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",THIRD AVE,WESTC,Queens|Brooklyn,,,,still_ambiguous
5700708693,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700852226,09130,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARCHER STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""51 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700858204,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605194069,14520,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Manhattan|Brooklyn|Queens,Bronx|Manhattan|Brooklyn|Queens,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRANDT PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""CENTRAL ROAD NORTH""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""DEXTER COURT""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""LATHAM PARK""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",UNIVERSITY AVE,,Bronx,,Bronx,medium,parsed_street_function_1n
5700877387,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700955866,49330,,NB Third Ave @ Westc,,0,,,exact_code_tuple_ranked,Queens|Manhattan|Bronx|Brooklyn|Staten Island,Queens|Brooklyn,Queens|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Queens"",""display_ok"":true,""street_names"":[""HESSLER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""HESTER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",THIRD AVE,WESTC,Queens|Brooklyn,,,,still_ambiguous
5700878513,49330,,NB Third Ave @ Westc,,0,,,exact_code_tuple_ranked,Queens|Manhattan|Bronx|Brooklyn|Staten Island,Queens|Brooklyn,Queens|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Queens"",""display_ok"":true,""street_names"":[""HESSLER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""HESTER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",THIRD AVE,WESTC,Queens|Brooklyn,,,,still_ambiguous
5700909133,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5701071248,11230,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""93 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""FREDERICK E SAMUEL CITY""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""CROSS BX EP SB EN WHITE PLAINS""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""LONG ISLAND EXPWY ET   22 C EB""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""WM T DAVIS WILDLIFE REFUGE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""}]",WEBSTER AVE,E 1,Brooklyn|Bronx|Staten Island,,,,still_ambiguous
5605337580,73120,,EB W 178th St @ Fort,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WASHINGTON AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""RANDOLPH STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",W 178TH ST,FORT,Bronx,,Bronx,medium,parsed_street_function_1n
5701086896,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605240614,32320,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Manhattan|Staten Island,Bronx|Manhattan|Staten Island,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""FEATHERBED LANE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""TEUNISSEN PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""HATHAWAY AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""}]",UNIVERSITY AVE,,Bronx,,Bronx,medium,parsed_street_function_1n
5700986784,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700644587,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605270060,25590,,EB E 149th St @ Eagl,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Queens|Staten Island|Bronx,Manhattan|Staten Island|Bronx,Manhattan|Staten Island|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""MAGAW PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""DARTMOUTH AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""EAST AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""}]",E 149TH ST,EAGL,Bronx,,Bronx,medium,parsed_street_function_1n
5701084012,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605215450,15920,,SB White Plains Rd @,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRUCKNER BOULEVARD""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""BAY AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",WHITE PLAINS RD,,Bronx,,Bronx,medium,parsed_street_function_1n
5700872924,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605311335,73120,,EB W 178th St @ Fort,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WASHINGTON AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""RANDOLPH STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",W 178TH ST,FORT,Bronx,,Bronx,medium,parsed_street_function_1n
